,recording_msid,track_metadata.mbid_mapping.recording_mbid,artists,full_artists,full_track_name
380,6e058060-132f-45e0-902f-ef7615e1c0e2,2232b4a4-1563-43a7-b813-bdd3d82e1cb4,Pierce the Veil,Pierce the Veil,Dive In - Pierce the Veil
381,df902866-aa8f-4aa8-b3ff-21f0516a6d7b,a041a8dc-40ef-4331-b95b-7c0d2174bab8,Nerv,Nerv,Still Breathing - Nerv
382,12bb60da-a764-40a6-99c5-00ce05ebca16,44f35b61-3518-4954-a642-73ec85653575,Nerv,Nerv,Not the One - Nerv
383,ac249604-f55a-4137-9a66-90b92c071f2c,975629ad-d3a9-4ec6-81f0-c1165b034250,Nerv,Nerv,Low - Nerv
384,2582a255-71cc-424c-967f-39284ce27bd7,9a37994c-8896-43e5-92ea-4135934300fc,Nerv,Nerv,Bad Habits - Nerv
385,bf7fc149-a3f3-4004-afb8-3ad1b9c01969,4a5e779f-c629-46e9-8014-c94b1c8a4117,Rain City Drive,Rain City Drive,Frozen - Rain City Drive
386,5e03b6e6-1f25-4688-80be-766ff299ac24,c0aa8d98-c426-4f32-86a5-0262e1dd3633,Honey Revenge,Honey Revenge,Airhead - Honey Revenge
387,a94da6d2-5c09-4bf4-a106-2f48c1d2f802,9c78fe42-c3ac-4ea3-b6af-e5b7e397a30f,breakk.away,breakk.away,I’ll See You When the Night Comes - breakk.away
388,01f80aed-4ee2-4321-b046-7f2bcd29c61f,bb3dbfd9-25ba-4de3-bc37-2453975c773a,Emarosa,Emarosa,Don’t Cry - Emarosa
389,c0fd0a33-7daf-46e1-8e75-98d6e10a1f2b,73e1f9e2-852b-4845-a92d-f851042de67c,Pierce the Veil,Pierce the Veil,Yeah Boy and Doll Face - Pierce the Veil
390,acaa436d-32fc-4a53-b85b-1516189dabc9,6ad0cea9-50b9-4f87-9639-5e98806b1452,Pierce the Veil,Pierce the Veil,Circles - Pierce the Veil
391,f68586a4-918c-4c5e-bfd6-40ba6f29150f,6ef74c82-74ce-4866-940c-07d25c8b9342,Pierce the Veil,Pierce the Veil,Even When I’m Not With You - Pierce the Veil
392,7f398d7d-1d14-4ca4-979a-5f9a9365f5d0,796d61e5-9315-4140-b6f1-39a69338703b,Pierce the Veil,Pierce the Veil,Bulls in the Bronx - Pierce the Veil
393,ae8e8433-9fe7-4d19-9b55-154c22befdf9,0133e675-b38f-4d23-854c-4a331f06214b,Pierce the Veil,Pierce the Veil,Phantom Power and Ludicrous Speed - Pierce the Veil
394,af4b8052-ce7a-4d6e-9391-1238941100b4,d57df77c-ae38-4315-912a-c060fa409801,Pierce the Veil,Pierce the Veil  feat.  Kellin Quinn ,King for a Day - Pierce the Veil  feat.  Kellin Quinn 
394,af4b8052-ce7a-4d6e-9391-1238941100b4,d57df77c-ae38-4315-912a-c060fa409801,Kellin Quinn,Pierce the Veil  feat.  Kellin Quinn ,King for a Day - Pierce the Veil  feat.  Kellin Quinn 
395,88d0ad98-5105-4ada-a8f4-39b01da287f9,7a1bd480-e23e-4ef2-8584-d2ef42f5b9ea,Pierce the Veil,Pierce the Veil,Song for Isabelle - Pierce the Veil
396,6c08d153-705a-45d4-8935-15e2382b7a1d,d258db36-aab2-4039-8e06-11979038ded0,Pierce the Veil,Pierce the Veil,Fast Times at Clairemont High - Pierce the Veil
397,c34b58f4-2752-46fe-87da-e110e197a2e7,d1d50789-4c34-4d66-9d57-e1e4bd593902,Pierce the Veil,Pierce the Veil,Kiss Me Now - Pierce the Veil
398,f9a2fec4-cfaf-4e9d-84bd-77c9a5e4c17f,32464a50-6832-4bed-b04f-93804c667324,Pierce the Veil,Pierce the Veil,One Hundred Sleepless Nights - Pierce the Veil
399,b2765cd4-dea8-4d65-b342-bbe5690c73a1,9b5d42f1-fda7-43ce-9a4f-738397d4b946,Pierce the Veil,Pierce the Veil,The Sky Under the Sea - Pierce the Veil
400,472da076-46c0-4c13-9164-0b3032d16b28,a66337b3-7b47-449a-ad2f-ebbdc6ceac35,Pierce the Veil,Pierce the Veil,Sambuka - Pierce the Veil
401,e08dc12e-355b-4f76-96fa-3c3203749fce,dc04000c-fc3f-4110-bb63-f6cf37ccbf1e,Pierce the Veil,Pierce the Veil,Drella - Pierce the Veil
402,eacce04f-5221-4397-b6f3-db5a5a4ddf23,6d50fae7-e9ac-43ff-9c1f-10882afa2f42,Pierce the Veil,Pierce the Veil,The Jaws of Life - Pierce the Veil
403,556f4f54-2e6b-42c7-aa0a-ed2da1d434d8,2a55ad81-e868-44a9-966d-e3235270572f,Pierce the Veil,Pierce the Veil,Karma Police - Pierce the Veil
404,2544f252-2d9c-4037-8fc3-66d5098404fd,6a649da9-d322-42ec-9e4a-047b071099f2,Pierce the Veil,Pierce the Veil,Bedless - Pierce the Veil
405,c091ec98-1d25-47b0-a58e-eb773d5c4af0,4f063ddc-bfb1-4209-a5c9-8fe7244a2730,Pierce the Veil,Pierce the Veil,Hell Above - Pierce the Veil
406,3581b664-90f3-4f8c-bc27-572e6cf449ef,8cf642f6-93a6-4e1a-a180-797301700060,Pierce the Veil,Pierce the Veil,Stained Glass Eyes and Colorful Tears - Pierce the Veil
407,3d17359c-77d7-4ac9-8b19-febea60d807c,8e57019e-b2b8-4965-a442-63993c3d1216,Pierce the Veil,Pierce the Veil,A Match Into Water - Pierce the Veil
408,7c1133c1-8396-448b-8a86-1dedad8752bf,9a343d9f-77c4-44af-b900-32b901890ee8,Pierce the Veil,Pierce the Veil,Disasterology - Pierce the Veil
409,08327cee-20e1-41e0-9c0a-8f4ed23bfef6,66adcb12-68a5-4922-81f8-0aca64e01588,Pierce the Veil,Pierce the Veil,Besitos - Pierce the Veil
410,e3e9d72f-2ddd-49f2-844d-02c3e64f3469,0c215bdc-65b7-417a-9cfa-d6a5933341bc,Memphis May Fire,Memphis May Fire,Make Believe - Memphis May Fire
411,4f92a731-1cb1-4881-81c5-0e32c05bef45,61009258-d2e8-46d0-9f80-758d30d25236,J. Cole,J. Cole  feat.  Lil Baby ,p r i d e . i s . t h e . d e v i l - J. Cole  feat.  Lil Baby 
411,4f92a731-1cb1-4881-81c5-0e32c05bef45,61009258-d2e8-46d0-9f80-758d30d25236,Lil Baby,J. Cole  feat.  Lil Baby ,p r i d e . i s . t h e . d e v i l - J. Cole  feat.  Lil Baby 
412,0b5fdfb8-838d-47a0-91f9-0ec16157b549,e6957990-0ccf-45e8-b2bd-f2f06938e2f4,JID,JID  feat.  21 Savage  &  Baby Tate ,Surround Sound - JID  feat.  21 Savage  &  Baby Tate 
412,0b5fdfb8-838d-47a0-91f9-0ec16157b549,e6957990-0ccf-45e8-b2bd-f2f06938e2f4,21 Savage,JID  feat.  21 Savage  &  Baby Tate ,Surround Sound - JID  feat.  21 Savage  &  Baby Tate 
412,0b5fdfb8-838d-47a0-91f9-0ec16157b549,e6957990-0ccf-45e8-b2bd-f2f06938e2f4,Baby Tate,JID  feat.  21 Savage  &  Baby Tate ,Surround Sound - JID  feat.  21 Savage  &  Baby Tate 
413,fffc15b2-1666-4e74-8f1f-562e1b2a6e63,8d85ff71-6da7-4905-a469-2d55a552b67c,AVOID,AVOID,Midnight Six - AVOID
414,8830905c-c708-4af9-8adb-d274e27e809b,1ae6828a-9cda-4dd9-839c-a24cb90c3f74,Pierce the Veil,Pierce the Veil,The First Punch - Pierce the Veil
415,02e67a1e-1c38-41c3-9b8e-055a8caefff6,1660a8a7-77bd-4aea-9f0a-bd011a756236,Get Scared,Get Scared,Don’t You Dare Forget the Sun - Get Scared
416,344e495c-bca9-4a58-b42b-6e0fdd118763,45636d9e-4b9b-4de5-9ebf-0e49201e8b79,ASAP Rocky,ASAP Rocky  and  Tim Burton ,STOLE YA FLOW - ASAP Rocky  and  Tim Burton 
416,344e495c-bca9-4a58-b42b-6e0fdd118763,45636d9e-4b9b-4de5-9ebf-0e49201e8b79,Tim Burton,ASAP Rocky  and  Tim Burton ,STOLE YA FLOW - ASAP Rocky  and  Tim Burton 
417,eaad167a-6d93-4609-b3e0-3e614bb9b14a,fddb92b8-f9f1-4545-9d7d-bf2931bd9b54,Don Toliver,Don Toliver,ATM - Don Toliver
418,37dbc67b-d26f-4916-9237-3b24940a82c3,271ba79a-2bce-4f19-b8ee-2fd577f75485,Written by Wolves,Written by Wolves,Genius - Written by Wolves
419,6f65cc01-19fd-468c-ac04-3d77622ea180,68f6c1a3-382c-4f46-8250-597fe8134982,Sleep Token,Sleep Token,Fall for Me - Sleep Token
420,311bdc7b-153a-46b9-b6eb-46e5962380cd,4822a9e2-6c7d-4c89-8793-297e72105492,Sleep Token,Sleep Token,Rain - Sleep Token
421,4f326212-cef0-4bc6-9387-9128842ed77d,05057303-2e91-4277-9120-d83b5cdda4cd,Sleep Token,Sleep Token,Sugar - Sleep Token
422,06b67330-e934-42c0-ba5d-119bb3624dfb,0ba8063f-6d83-45c2-bd1b-3846d923e0c3,Sleep Token,Sleep Token,Alkaline - Sleep Token
423,73b1f42f-bf5b-4318-8c9e-99ae3166066d,c8fe72d2-e311-4d70-956d-bb46dbfce32e,Sleep Token,Sleep Token,Ascensionism - Sleep Token
424,065a740b-1c83-415f-b698-46d35c757883,5f233bff-613e-43d3-a537-6c03e7c3424b,Sleep Token,Sleep Token,The Night Does Not Belong to God - Sleep Token
425,cb435660-2046-4b63-824c-890684bef70d,78d299f7-a090-4ffd-b896-c3c135d55a0d,Sleep Token,Sleep Token,The Apparition - Sleep Token
426,70fb0a06-032a-4ba7-8d92-a0e8d74d255e,87dc6f03-9e91-4eaa-8cfc-8809d560189a,Asking Alexandria,Asking Alexandria,Psycho - Asking Alexandria
427,1655a631-a546-4562-99aa-54376de72921,53c45d5f-c284-4a1c-8f94-8a04099bbb28,Chase Atlantic,Chase Atlantic,Swim - Chase Atlantic
428,fd684445-00f0-4f42-aeaf-1eeff88f166d,f2ec3b75-8f32-45ba-970f-05d994e1fd19,JID,JID  &  Baby Kia ,On McAfee - JID  &  Baby Kia 
428,fd684445-00f0-4f42-aeaf-1eeff88f166d,f2ec3b75-8f32-45ba-970f-05d994e1fd19,Baby Kia,JID  &  Baby Kia ,On McAfee - JID  &  Baby Kia 
429,d1dea23f-3e49-40c8-8616-f593ad8fbfa8,75156955-7d8d-4f37-94a9-4593a5da4ea5,"Tyler, The Creator","Tyler, The Creator","OKRA - Tyler, The Creator"
430,f85a4540-5a5e-4f60-9f16-046a41505a83,11a217c7-4fd5-43d7-89fb-ef4f416e101a,Eminem,Eminem  feat.  JID ,Fuel - Eminem  feat.  JID 
430,f85a4540-5a5e-4f60-9f16-046a41505a83,11a217c7-4fd5-43d7-89fb-ef4f416e101a,JID,Eminem  feat.  JID ,Fuel - Eminem  feat.  JID 
431,239a6c13-06f2-4997-b79e-c42fa8047527,05bff6a0-146d-4f8b-9c20-01f9badc48b7,Baby Keem,Baby Keem  &  Kendrick Lamar ,range brothers - Baby Keem  &  Kendrick Lamar 
431,239a6c13-06f2-4997-b79e-c42fa8047527,05bff6a0-146d-4f8b-9c20-01f9badc48b7,Kendrick Lamar,Baby Keem  &  Kendrick Lamar ,range brothers - Baby Keem  &  Kendrick Lamar 
432,80071545-5537-4a95-bf2d-2b6f9671f3ba,52edb59a-0ae6-4678-b43b-160b4dbfb56d,Young Stoner Life,"Young Stoner Life ,  Young Thug  &  Meek Mill  feat.  T‐Shyne ","That Go! - Young Stoner Life ,  Young Thug  &  Meek Mill  feat.  T‐Shyne "
432,80071545-5537-4a95-bf2d-2b6f9671f3ba,52edb59a-0ae6-4678-b43b-160b4dbfb56d,Young Thug,"Young Stoner Life ,  Young Thug  &  Meek Mill  feat.  T‐Shyne ","That Go! - Young Stoner Life ,  Young Thug  &  Meek Mill  feat.  T‐Shyne "
432,80071545-5537-4a95-bf2d-2b6f9671f3ba,52edb59a-0ae6-4678-b43b-160b4dbfb56d,Meek Mill,"Young Stoner Life ,  Young Thug  &  Meek Mill  feat.  T‐Shyne ","That Go! - Young Stoner Life ,  Young Thug  &  Meek Mill  feat.  T‐Shyne "
432,80071545-5537-4a95-bf2d-2b6f9671f3ba,52edb59a-0ae6-4678-b43b-160b4dbfb56d,T‐Shyne,"Young Stoner Life ,  Young Thug  &  Meek Mill  feat.  T‐Shyne ","That Go! - Young Stoner Life ,  Young Thug  &  Meek Mill  feat.  T‐Shyne "
433,bd31fe1b-9d5b-484c-b947-324e2508f6c4,056fbf4a-a354-447f-91a9-39e0fb823a64,SZA,SZA  feat.  Travis Scott ,Love Galore - SZA  feat.  Travis Scott 
433,bd31fe1b-9d5b-484c-b947-324e2508f6c4,056fbf4a-a354-447f-91a9-39e0fb823a64,Travis Scott,SZA  feat.  Travis Scott ,Love Galore - SZA  feat.  Travis Scott 
434,ac192aa5-c3e0-4f6a-859a-b888f4418278,25ef6e47-9972-45e0-ac45-1dd17df3cbb1,Dreamville,"Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy ","Got Me - Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy "
434,ac192aa5-c3e0-4f6a-859a-b888f4418278,25ef6e47-9972-45e0-ac45-1dd17df3cbb1,Ari Lennox,"Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy ","Got Me - Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy "
434,ac192aa5-c3e0-4f6a-859a-b888f4418278,25ef6e47-9972-45e0-ac45-1dd17df3cbb1,Omen,"Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy ","Got Me - Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy "
434,ac192aa5-c3e0-4f6a-859a-b888f4418278,25ef6e47-9972-45e0-ac45-1dd17df3cbb1,Ty Dolla $ign,"Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy ","Got Me - Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy "
434,ac192aa5-c3e0-4f6a-859a-b888f4418278,25ef6e47-9972-45e0-ac45-1dd17df3cbb1,Dreezy,"Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy ","Got Me - Dreamville ,  Ari Lennox  &  Omen  feat.  Ty Dolla $ign  &  Dreezy "
435,086b9db9-4920-40a4-8e20-19cfc875bf81,6ef841df-8bc7-496d-8414-cfa22dd12aa6,Holywatr,Holywatr  &  juuku ,Without u - rock version demo - Holywatr  &  juuku 
435,086b9db9-4920-40a4-8e20-19cfc875bf81,6ef841df-8bc7-496d-8414-cfa22dd12aa6,juuku,Holywatr  &  juuku ,Without u - rock version demo - Holywatr  &  juuku 
436,27bcaa47-b9f3-4b59-8a1c-f6b4eb0967c2,faa94bd2-f31d-4eda-90c3-8b2eaf860939,WWE,WWE  &  def rebel  featuring  Motionless in White ,Demon In Your Dreams (Rhea Ripley) - WWE  &  def rebel  featuring  Motionless in White 
436,27bcaa47-b9f3-4b59-8a1c-f6b4eb0967c2,faa94bd2-f31d-4eda-90c3-8b2eaf860939,def rebel,WWE  &  def rebel  featuring  Motionless in White ,Demon In Your Dreams (Rhea Ripley) - WWE  &  def rebel  featuring  Motionless in White 
436,27bcaa47-b9f3-4b59-8a1c-f6b4eb0967c2,faa94bd2-f31d-4eda-90c3-8b2eaf860939,Motionless in White,WWE  &  def rebel  featuring  Motionless in White ,Demon In Your Dreams (Rhea Ripley) - WWE  &  def rebel  featuring  Motionless in White 
437,0dcf636d-59a2-4d52-9eff-9834765ae04d,db2fbdc9-78bc-4834-8ee6-d84c0b7100f0,Royale Lynn,Royale Lynn  feat.  Danny Worsnop ,Death Wish - Royale Lynn  feat.  Danny Worsnop 
437,0dcf636d-59a2-4d52-9eff-9834765ae04d,db2fbdc9-78bc-4834-8ee6-d84c0b7100f0,Danny Worsnop,Royale Lynn  feat.  Danny Worsnop ,Death Wish - Royale Lynn  feat.  Danny Worsnop 
438,bddaefab-f193-4707-a666-f66355d1f03e,90406cd0-cba3-474a-8a59-dd844859ec52,Trippie Redd,Trippie Redd  &  PARTYNEXTDOOR ,Excitement - Trippie Redd  &  PARTYNEXTDOOR 
438,bddaefab-f193-4707-a666-f66355d1f03e,90406cd0-cba3-474a-8a59-dd844859ec52,PARTYNEXTDOOR,Trippie Redd  &  PARTYNEXTDOOR ,Excitement - Trippie Redd  &  PARTYNEXTDOOR 
439,cd357d1f-7d2e-4b2d-a105-63ae9297e73a,336a7ab5-422f-4c05-90f5-f09931daaafd,SZA,SZA  with  Kendrick Lamar ,30 for 30 - SZA  with  Kendrick Lamar 
439,cd357d1f-7d2e-4b2d-a105-63ae9297e73a,336a7ab5-422f-4c05-90f5-f09931daaafd,Kendrick Lamar,SZA  with  Kendrick Lamar ,30 for 30 - SZA  with  Kendrick Lamar 
440,7c8cf234-2c36-4a78-9803-e33500cf06c5,a0d4c789-afe1-4552-b078-57f8f4611a24,Fox Lake,Fox Lake  feat.  AVOID ,Freestyle - Fox Lake  feat.  AVOID 
440,7c8cf234-2c36-4a78-9803-e33500cf06c5,a0d4c789-afe1-4552-b078-57f8f4611a24,AVOID,Fox Lake  feat.  AVOID ,Freestyle - Fox Lake  feat.  AVOID 
441,c42d5803-a1de-484a-9125-281fe7b3d678,ec0a778c-979a-453b-ad2c-87169f497dca,Lil Uzi Vert,Lil Uzi Vert,What You Saying - Lil Uzi Vert
442,d55b8305-f592-4495-b2e7-6ec00ee151bd,3ea520d6-e3a6-478b-a184-8121ded06f16,Doechii,Doechii  &  SZA ,"girl, get up. - Doechii  &  SZA "
442,d55b8305-f592-4495-b2e7-6ec00ee151bd,3ea520d6-e3a6-478b-a184-8121ded06f16,SZA,Doechii  &  SZA ,"girl, get up. - Doechii  &  SZA "
443,dda8b05a-88f9-4cbc-8ecc-49408fc34392,20e59bfe-4197-4f8c-aacf-a0bdeaaa927e,Of Virtue,Of Virtue,Cut Me Open - Of Virtue
444,02960f91-4b3d-4a9e-a9f2-d80e00eea4a8,16ccd684-1ed2-402f-b673-05792487d33a,Slipknot,Slipknot,Wait and Bleed - Slipknot
445,71990665-f004-4f61-8d03-1b055a55eb2d,5b002c53-6269-47b2-b7ee-207b8df4a3ba,The Ghost Inside,The Ghost Inside,Wash It Away - The Ghost Inside
446,523dfdd7-6f39-44df-80a2-a681f738ed96,e10a3196-f052-4fcc-805f-3f9f9e970f67,I Prevail,I Prevail,The Negative - I Prevail
447,8ffc9ec7-9c11-46a2-add0-1aa9e8c07526,cc10c277-1a8d-45d6-a4cc-6c3a7f0e7ad3,Motionless in White,Motionless in White,Werewolf - Motionless in White
448,bc2ca8af-306b-49f1-9268-841a1c1d4f2e,b64464ce-148a-4666-bd66-c29d69dbd80c,Eva Under Fire,Eva Under Fire  feat.  Spencer Charnas of Ice Nine Kills ,Blow - Eva Under Fire  feat.  Spencer Charnas of Ice Nine Kills 
448,bc2ca8af-306b-49f1-9268-841a1c1d4f2e,b64464ce-148a-4666-bd66-c29d69dbd80c,Spencer Charnas of Ice Nine Kills,Eva Under Fire  feat.  Spencer Charnas of Ice Nine Kills ,Blow - Eva Under Fire  feat.  Spencer Charnas of Ice Nine Kills 
449,7cef7c62-d16e-4b90-b2c1-522132db9fad,ed9c219a-bf96-4932-b335-f2d0503277c7,The Plot in You,The Plot in You,Been Here Before - The Plot in You
450,9d197112-f402-45ec-82fe-025a46f3882d,71a3d109-d395-4423-89f0-4c8e1af798e8,Motionless in White,Motionless in White,Brand New Numb - Motionless in White
451,e7379f8d-f327-4136-978c-abe78deb8eaf,8b691795-f8b1-4154-b81d-e02dc23a9bf0,The Plot in You,The Plot in You,Divide - The Plot in You
452,eb3d378b-0870-424f-91d0-076f3b87b211,f18849e6-e805-4bbb-ab79-f2d4f0a236e5,Dead Rabbitts,"Dead Rabbitts ,  Escape the Fate  &  Lauren Babic ","Mistake - Dead Rabbitts ,  Escape the Fate  &  Lauren Babic "
452,eb3d378b-0870-424f-91d0-076f3b87b211,f18849e6-e805-4bbb-ab79-f2d4f0a236e5,Escape the Fate,"Dead Rabbitts ,  Escape the Fate  &  Lauren Babic ","Mistake - Dead Rabbitts ,  Escape the Fate  &  Lauren Babic "
452,eb3d378b-0870-424f-91d0-076f3b87b211,f18849e6-e805-4bbb-ab79-f2d4f0a236e5,Lauren Babic,"Dead Rabbitts ,  Escape the Fate  &  Lauren Babic ","Mistake - Dead Rabbitts ,  Escape the Fate  &  Lauren Babic "
453,72d79bb6-5705-44fa-b582-1a341ee1035a,1a8a35b4-7aaf-4fda-874e-14091399a514,Asking Alexandria,Asking Alexandria,Let Go - Asking Alexandria
454,f506b9ab-f753-468f-80c0-c0e4df7398ba,c44c6927-57c8-4846-ae8c-171af9666ebb,Invent Animate,Invent Animate,Sleepless Deathbed - Invent Animate
455,a4578882-dc16-4adb-8d46-e2a77a9a8774,a1a42f8a-bef2-4611-826a-254928e4a2ad,Denzel Curry,"Denzel Curry ,  LAZER DIM 700  &  Bktherula ","STILL IN THE PAINT - Denzel Curry ,  LAZER DIM 700  &  Bktherula "
455,a4578882-dc16-4adb-8d46-e2a77a9a8774,a1a42f8a-bef2-4611-826a-254928e4a2ad,LAZER DIM 700,"Denzel Curry ,  LAZER DIM 700  &  Bktherula ","STILL IN THE PAINT - Denzel Curry ,  LAZER DIM 700  &  Bktherula "
455,a4578882-dc16-4adb-8d46-e2a77a9a8774,a1a42f8a-bef2-4611-826a-254928e4a2ad,Bktherula,"Denzel Curry ,  LAZER DIM 700  &  Bktherula ","STILL IN THE PAINT - Denzel Curry ,  LAZER DIM 700  &  Bktherula "
456,9ccfd2e6-117c-401a-9e55-5c841ea54748,cb2868cc-f105-4e75-ba82-5ceb24cbefbd,Dance Gavin Dance,Dance Gavin Dance,And I Told Them I Invented Times New Roman - Dance Gavin Dance
457,1fb53eb1-ab6e-495a-95ff-bfe50a098043,2fda5a53-e685-473f-b990-07f63ba9de7d,Drake,Drake,Know Yourself - Drake
458,5d760d5f-64cd-4214-a23a-554fa0fdcb83,4329bcfd-8e88-4843-971d-a7205c5bc3e8,LØLØ,LØLØ,faceplant - LØLØ
459,40d3cbf5-d870-4956-ac79-3a1c29bfe197,e6002c7f-0ef9-4f76-a26f-d20011036ac2,The Smashing Pumpkins,The Smashing Pumpkins,Beguiled - The Smashing Pumpkins
460,ece6e3ac-e53f-4b03-999c-207d5ee337a5,6c240f4b-f4ab-4b31-9fe7-46fe1262a583,ScHoolboy Q,ScHoolboy Q  feat.  AzChike ,Movie - ScHoolboy Q  feat.  AzChike 
460,ece6e3ac-e53f-4b03-999c-207d5ee337a5,6c240f4b-f4ab-4b31-9fe7-46fe1262a583,AzChike,ScHoolboy Q  feat.  AzChike ,Movie - ScHoolboy Q  feat.  AzChike 
461,e1cb6e5d-436b-427b-9f49-3ab83d50a0da,f24e6453-f3a2-4c5c-aae4-2950a4486030,A$AP Mob,"A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh ","Telephone Calls - A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh "
461,e1cb6e5d-436b-427b-9f49-3ab83d50a0da,f24e6453-f3a2-4c5c-aae4-2950a4486030,A$AP Rocky,"A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh ","Telephone Calls - A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh "
461,e1cb6e5d-436b-427b-9f49-3ab83d50a0da,f24e6453-f3a2-4c5c-aae4-2950a4486030,"Tyler, The Creator","A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh ","Telephone Calls - A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh "
461,e1cb6e5d-436b-427b-9f49-3ab83d50a0da,f24e6453-f3a2-4c5c-aae4-2950a4486030,Playboi Carti,"A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh ","Telephone Calls - A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh "
461,e1cb6e5d-436b-427b-9f49-3ab83d50a0da,f24e6453-f3a2-4c5c-aae4-2950a4486030,Yung Gleesh,"A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh ","Telephone Calls - A$AP Mob  feat.  A$AP Rocky ,  Tyler, The Creator ,  Playboi Carti  &  Yung Gleesh "
462,0fce9583-eeb7-4507-a908-831ae82fc746,2310544e-003a-4d85-aa96-634a55023954,A$AP Rocky,A$AP Rocky,Sundress - A$AP Rocky
463,2a45aaef-f0c9-460a-a454-ac576f7fc765,da4e5458-4c94-4e6c-9d9f-df459df86a78,A$AP Rocky,A$AP Rocky,Babushka Boi - A$AP Rocky
464,2ea2d9dc-5b97-4b0e-98f2-904bfa735612,8d9eec9c-1703-4496-b851-0c40fdb6f516,J. Cole,J. Cole,BRACKETS - J. Cole
465,c2bfcdbb-fb43-4291-9f5f-945569a110cc,d4133a55-d72a-4ced-9a4d-d8afb4bd2058,Future,"Future ,  Metro Boomin  &  Kendrick Lamar ","Like That - Future ,  Metro Boomin  &  Kendrick Lamar "
465,c2bfcdbb-fb43-4291-9f5f-945569a110cc,d4133a55-d72a-4ced-9a4d-d8afb4bd2058,Metro Boomin,"Future ,  Metro Boomin  &  Kendrick Lamar ","Like That - Future ,  Metro Boomin  &  Kendrick Lamar "
465,c2bfcdbb-fb43-4291-9f5f-945569a110cc,d4133a55-d72a-4ced-9a4d-d8afb4bd2058,Kendrick Lamar,"Future ,  Metro Boomin  &  Kendrick Lamar ","Like That - Future ,  Metro Boomin  &  Kendrick Lamar "
466,f0def963-3080-4030-8440-61b815e4a2ec,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,Metro Boomin,Metro Boomin  feat.  Future  &  Chris Brown ,Superhero (Heroes & Villains) - Metro Boomin  feat.  Future  &  Chris Brown 
466,f0def963-3080-4030-8440-61b815e4a2ec,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,Future,Metro Boomin  feat.  Future  &  Chris Brown ,Superhero (Heroes & Villains) - Metro Boomin  feat.  Future  &  Chris Brown 
466,f0def963-3080-4030-8440-61b815e4a2ec,43e2a217-bb38-40a9-88f7-ad9dfb2f91b6,Chris Brown,Metro Boomin  feat.  Future  &  Chris Brown ,Superhero (Heroes & Villains) - Metro Boomin  feat.  Future  &  Chris Brown 
467,c81f37f9-e84e-4734-b768-220457f3219f,898478bd-7d5c-4d00-b28b-3ba13933cb38,Sleeping With Sirens,Sleeping With Sirens,Ghost - Sleeping With Sirens
468,01ec7994-57e4-4ca4-9e76-f07766bbe5c0,fd9d5344-379d-4cc5-9b4b-88cdd6ed9e76,Sleeping With Sirens,Sleeping With Sirens  feat.  Spencer Chamberlain ,Crosses - Sleeping With Sirens  feat.  Spencer Chamberlain 
468,01ec7994-57e4-4ca4-9e76-f07766bbe5c0,fd9d5344-379d-4cc5-9b4b-88cdd6ed9e76,Spencer Chamberlain,Sleeping With Sirens  feat.  Spencer Chamberlain ,Crosses - Sleeping With Sirens  feat.  Spencer Chamberlain 
469,a30d2706-1059-455d-9d40-2600b86a61c8,d852abc9-c9b1-4b40-8c5e-a7fc261dc507,Sleep Token,Sleep Token,Aqua Regia - Sleep Token
470,c5470704-079d-4289-b0a6-af0aa247cb78,502bf7e1-bdbe-49a1-8654-26609f3397e7,Pierce the Veil,Pierce the Veil,Shared Trauma - Pierce the Veil
